id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2019,valid_from,valid_to
3237,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg N2O,Mini miles Cars (by market segment),0.00045,2019-01-01 00:00:00,2019-12-31 23:59:59
3238,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CO2e,Supermini km Cars (by market segment),0.13449,2019-01-01 00:00:00,2019-12-31 23:59:59
3239,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CH4,Supermini km Cars (by market segment),0,2019-01-01 00:00:00,2019-12-31 23:59:59
3240,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CO2,Supermini km Cars (by market segment),0.13265,2019-01-01 00:00:00,2019-12-31 23:59:59
3241,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg N2O,Supermini km Cars (by market segment),0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
3242,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.21647,2019-01-01 00:00:00,2019-12-31 23:59:59
3243,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
3244,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.21349,2019-01-01 00:00:00,2019-12-31 23:59:59
3245,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00297,2019-01-01 00:00:00,2019-12-31 23:59:59
3246,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CO2e,Supermini km Cars (by market segment),0.15538,2019-01-01 00:00:00,2019-12-31 23:59:59
3247,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CH4,Supermini km Cars (by market segment),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
3248,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CO2,Supermini km Cars (by market segment),0.15468,2019-01-01 00:00:00,2019-12-31 23:59:59
3249,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg N2O,Supermini km Cars (by market segment),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
3250,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.25006,2019-01-01 00:00:00,2019-12-31 23:59:59
3251,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00051,2019-01-01 00:00:00,2019-12-31 23:59:59
3252,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.24894,2019-01-01 00:00:00,2019-12-31 23:59:59
3253,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
3254,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CO2e,Supermini km Cars (by market segment),0.15241,2019-01-01 00:00:00,2019-12-31 23:59:59
3255,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CH4,Supermini km Cars (by market segment),0.00027,2019-01-01 00:00:00,2019-12-31 23:59:59
3256,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CO2,Supermini km Cars (by market segment),0.15155,2019-01-01 00:00:00,2019-12-31 23:59:59
3257,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg N2O,Supermini km Cars (by market segment),0.00059,2019-01-01 00:00:00,2019-12-31 23:59:59
3258,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.24528,2019-01-01 00:00:00,2019-12-31 23:59:59
3259,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00044,2019-01-01 00:00:00,2019-12-31 23:59:59
3260,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.24389,2019-01-01 00:00:00,2019-12-31 23:59:59
3261,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00095,2019-01-01 00:00:00,2019-12-31 23:59:59
3262,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Supermini km Cars (by market segment),0.07347,2019-01-01 00:00:00,2019-12-31 23:59:59
3263,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Supermini km Cars (by market segment),0.0002,2019-01-01 00:00:00,2019-12-31 23:59:59
3264,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Supermini km Cars (by market segment),0.07295,2019-01-01 00:00:00,2019-12-31 23:59:59
3265,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Supermini km Cars (by market segment),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
3266,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.11823,2019-01-01 00:00:00,2019-12-31 23:59:59
3267,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
3268,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.1174,2019-01-01 00:00:00,2019-12-31 23:59:59
3269,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00051,2019-01-01 00:00:00,2019-12-31 23:59:59
3270,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CO2e,Supermini km Cars (by market segment),0.04788,2019-01-01 00:00:00,2019-12-31 23:59:59
3271,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CH4,Supermini km Cars (by market segment),0.00012,2019-01-01 00:00:00,2019-12-31 23:59:59
3272,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CO2,Supermini km Cars (by market segment),0.0475,2019-01-01 00:00:00,2019-12-31 23:59:59
3273,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg N2O,Supermini km Cars (by market segment),0.00026,2019-01-01 00:00:00,2019-12-31 23:59:59
3274,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.07704,2019-01-01 00:00:00,2019-12-31 23:59:59
3275,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00019,2019-01-01 00:00:00,2019-12-31 23:59:59
3276,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.07644,2019-01-01 00:00:00,2019-12-31 23:59:59
3277,Business travel- land,Cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00041,2019-01-01 00:00:00,2019-12-31 23:59:59
3278,Business travel- land,Cars (by market segment),Lower medium,Diesel,km,km,kg CO2e,Lower medium km Cars (by market segment),0.14691,2019-01-01 00:00:00,2019-12-31 23:59:59
3279,Business travel- land,Cars (by market segment),Lower medium,Diesel,km,km,kg CH4,Lower medium km Cars (by market segment),0,2019-01-01 00:00:00,2019-12-31 23:59:59
3280,Business travel- land,Cars (by market segment),Lower medium,Diesel,km,km,kg CO2,Lower medium km Cars (by market segment),0.14507,2019-01-01 00:00:00,2019-12-31 23:59:59
3281,Business travel- land,Cars (by market segment),Lower medium,Diesel,km,km,kg N2O,Lower medium km Cars (by market segment),0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
3282,Business travel- land,Cars (by market segment),Lower medium,Diesel,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.23644,2019-01-01 00:00:00,2019-12-31 23:59:59
3283,Business travel- land,Cars (by market segment),Lower medium,Diesel,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
3284,Business travel- land,Cars (by market segment),Lower medium,Diesel,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.23346,2019-01-01 00:00:00,2019-12-31 23:59:59
3285,Business travel- land,Cars (by market segment),Lower medium,Diesel,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00297,2019-01-01 00:00:00,2019-12-31 23:59:59
3286,Business travel- land,Cars (by market segment),Lower medium,Petrol,km,km,kg CO2e,Lower medium km Cars (by market segment),0.18008,2019-01-01 00:00:00,2019-12-31 23:59:59
3287,Business travel- land,Cars (by market segment),Lower medium,Petrol,km,km,kg CH4,Lower medium km Cars (by market segment),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
3288,Business travel- land,Cars (by market segment),Lower medium,Petrol,km,km,kg CO2,Lower medium km Cars (by market segment),0.17938,2019-01-01 00:00:00,2019-12-31 23:59:59
3289,Business travel- land,Cars (by market segment),Lower medium,Petrol,km,km,kg N2O,Lower medium km Cars (by market segment),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
3290,Business travel- land,Cars (by market segment),Lower medium,Petrol,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.2898,2019-01-01 00:00:00,2019-12-31 23:59:59
3291,Business travel- land,Cars (by market segment),Lower medium,Petrol,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00051,2019-01-01 00:00:00,2019-12-31 23:59:59
3292,Business travel- land,Cars (by market segment),Lower medium,Petrol,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.28868,2019-01-01 00:00:00,2019-12-31 23:59:59
3293,Business travel- land,Cars (by market segment),Lower medium,Petrol,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
3294,Business travel- land,Cars (by market segment),Lower medium,Unknown,km,km,kg CO2e,Lower medium km Cars (by market segment),0.16362,2019-01-01 00:00:00,2019-12-31 23:59:59
3295,Business travel- land,Cars (by market segment),Lower medium,Unknown,km,km,kg CH4,Lower medium km Cars (by market segment),0.00016,2019-01-01 00:00:00,2019-12-31 23:59:59
3296,Business travel- land,Cars (by market segment),Lower medium,Unknown,km,km,kg CO2,Lower medium km Cars (by market segment),0.16235,2019-01-01 00:00:00,2019-12-31 23:59:59
3297,Business travel- land,Cars (by market segment),Lower medium,Unknown,km,km,kg N2O,Lower medium km Cars (by market segment),0.00111,2019-01-01 00:00:00,2019-12-31 23:59:59
3298,Business travel- land,Cars (by market segment),Lower medium,Unknown,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.26332,2019-01-01 00:00:00,2019-12-31 23:59:59
3299,Business travel- land,Cars (by market segment),Lower medium,Unknown,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00026,2019-01-01 00:00:00,2019-12-31 23:59:59
3300,Business travel- land,Cars (by market segment),Lower medium,Unknown,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.26128,2019-01-01 00:00:00,2019-12-31 23:59:59
3301,Business travel- land,Cars (by market segment),Lower medium,Unknown,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00178,2019-01-01 00:00:00,2019-12-31 23:59:59
3302,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Lower medium km Cars (by market segment),0.10104,2019-01-01 00:00:00,2019-12-31 23:59:59
3303,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Lower medium km Cars (by market segment),0.00029,2019-01-01 00:00:00,2019-12-31 23:59:59
3304,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Lower medium km Cars (by market segment),0.10037,2019-01-01 00:00:00,2019-12-31 23:59:59
3305,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Lower medium km Cars (by market segment),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
3306,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.1626,2019-01-01 00:00:00,2019-12-31 23:59:59
3307,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00047,2019-01-01 00:00:00,2019-12-31 23:59:59
3308,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.16152,2019-01-01 00:00:00,2019-12-31 23:59:59
3309,Business travel- land,Cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00061,2019-01-01 00:00:00,2019-12-31 23:59:59
3310,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CO2e,Lower medium km Cars (by market segment),0.05772,2019-01-01 00:00:00,2019-12-31 23:59:59
3311,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CH4,Lower medium km Cars (by market segment),0.00015,2019-01-01 00:00:00,2019-12-31 23:59:59
3312,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CO2,Lower medium km Cars (by market segment),0.05726,2019-01-01 00:00:00,2019-12-31 23:59:59
3313,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg N2O,Lower medium km Cars (by market segment),0.00031,2019-01-01 00:00:00,2019-12-31 23:59:59
3314,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.09288,2019-01-01 00:00:00,2019-12-31 23:59:59
3315,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00023,2019-01-01 00:00:00,2019-12-31 23:59:59
3316,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.09215,2019-01-01 00:00:00,2019-12-31 23:59:59
3317,Business travel- land,Cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.0005,2019-01-01 00:00:00,2019-12-31 23:59:59
3318,Business travel- land,Cars (by market segment),Upper medium,Diesel,km,km,kg CO2e,Upper medium km Cars (by market segment),0.16533,2019-01-01 00:00:00,2019-12-31 23:59:59
3319,Business travel- land,Cars (by market segment),Upper medium,Diesel,km,km,kg CH4,Upper medium km Cars (by market segment),0,2019-01-01 00:00:00,2019-12-31 23:59:59
3320,Business travel- land,Cars (by market segment),Upper medium,Diesel,km,km,kg CO2,Upper medium km Cars (by market segment),0.16349,2019-01-01 00:00:00,2019-12-31 23:59:59
3321,Business travel- land,Cars (by market segment),Upper medium,Diesel,km,km,kg N2O,Upper medium km Cars (by market segment),0.00184,2019-01-01 00:00:00,2019-12-31 23:59:59
3322,Business travel- land,Cars (by market segment),Upper medium,Diesel,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.2661,2019-01-01 00:00:00,2019-12-31 23:59:59
3323,Business travel- land,Cars (by market segment),Upper medium,Diesel,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00001,2019-01-01 00:00:00,2019-12-31 23:59:59
3324,Business travel- land,Cars (by market segment),Upper medium,Diesel,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.26312,2019-01-01 00:00:00,2019-12-31 23:59:59
3325,Business travel- land,Cars (by market segment),Upper medium,Diesel,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00297,2019-01-01 00:00:00,2019-12-31 23:59:59
3326,Business travel- land,Cars (by market segment),Upper medium,Petrol,km,km,kg CO2e,Upper medium km Cars (by market segment),0.20792,2019-01-01 00:00:00,2019-12-31 23:59:59
3327,Business travel- land,Cars (by market segment),Upper medium,Petrol,km,km,kg CH4,Upper medium km Cars (by market segment),0.00032,2019-01-01 00:00:00,2019-12-31 23:59:59
3328,Business travel- land,Cars (by market segment),Upper medium,Petrol,km,km,kg CO2,Upper medium km Cars (by market segment),0.20722,2019-01-01 00:00:00,2019-12-31 23:59:59
3329,Business travel- land,Cars (by market segment),Upper medium,Petrol,km,km,kg N2O,Upper medium km Cars (by market segment),0.00038,2019-01-01 00:00:00,2019-12-31 23:59:59
3330,Business travel- land,Cars (by market segment),Upper medium,Petrol,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.33461,2019-01-01 00:00:00,2019-12-31 23:59:59
