id,Scope,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2021,valid_from,valid_to
6908,Scope3,Waste disposal,Metal,Metal: mixed cans,Landfill,tonnes,tonnes,kg CO2e,Metal: mixed cans,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6909,Scope3,Waste disposal,Metal,Metal: scrap metal,Open-loop,tonnes,tonnes,kg CO2e,Metal: scrap metal,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6910,Scope3,Waste disposal,Metal,Metal: scrap metal,Closed-loop,tonnes,tonnes,kg CO2e,Metal: scrap metal,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6911,Scope3,Waste disposal,Metal,Metal: scrap metal,Combustion,tonnes,tonnes,kg CO2e,Metal: scrap metal,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6912,Scope3,Waste disposal,Metal,Metal: scrap metal,Landfill,tonnes,tonnes,kg CO2e,Metal: scrap metal,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6913,Scope3,Waste disposal,Metal,Metal: steel cans,Open-loop,tonnes,tonnes,kg CO2e,Metal: steel cans,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6914,Scope3,Waste disposal,Metal,Metal: steel cans,Closed-loop,tonnes,tonnes,kg CO2e,Metal: steel cans,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6915,Scope3,Waste disposal,Metal,Metal: steel cans,Combustion,tonnes,tonnes,kg CO2e,Metal: steel cans,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6916,Scope3,Waste disposal,Metal,Metal: steel cans,Landfill,tonnes,tonnes,kg CO2e,Metal: steel cans,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6917,Scope3,Waste disposal,Plastic,Plastics: average plastics,Open-loop,tonnes,tonnes,kg CO2e,Plastics: average plastics,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6918,Scope3,Waste disposal,Plastic,Plastics: average plastics,Closed-loop,tonnes,tonnes,kg CO2e,Plastics: average plastics,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6919,Scope3,Waste disposal,Plastic,Plastics: average plastics,Combustion,tonnes,tonnes,kg CO2e,Plastics: average plastics,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6920,Scope3,Waste disposal,Plastic,Plastics: average plastics,Landfill,tonnes,tonnes,kg CO2e,Plastics: average plastics,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6921,Scope3,Waste disposal,Plastic,Plastics: average plastic film,Open-loop,tonnes,tonnes,kg CO2e,Plastics: average plastic film,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6922,Scope3,Waste disposal,Plastic,Plastics: average plastic film,Closed-loop,tonnes,tonnes,kg CO2e,Plastics: average plastic film,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6923,Scope3,Waste disposal,Plastic,Plastics: average plastic film,Combustion,tonnes,tonnes,kg CO2e,Plastics: average plastic film,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6924,Scope3,Waste disposal,Plastic,Plastics: average plastic film,Landfill,tonnes,tonnes,kg CO2e,Plastics: average plastic film,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6925,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,Open-loop,tonnes,tonnes,kg CO2e,Plastics: average plastic rigid,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6926,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,Closed-loop,tonnes,tonnes,kg CO2e,Plastics: average plastic rigid,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6927,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,Combustion,tonnes,tonnes,kg CO2e,Plastics: average plastic rigid,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6928,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,Landfill,tonnes,tonnes,kg CO2e,Plastics: average plastic rigid,8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6929,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: HDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6930,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: HDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6931,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: HDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6932,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: HDPE (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6933,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: LDPE and LLDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6934,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: LDPE and LLDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6935,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: LDPE and LLDPE (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6936,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: LDPE and LLDPE (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6937,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: PET (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6938,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: PET (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6939,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: PET (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6940,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: PET (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6941,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: PP (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6942,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: PP (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6943,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: PP (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6944,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: PP (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6945,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: PS (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6946,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: PS (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6947,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: PS (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6948,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: PS (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6949,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),Open-loop,tonnes,tonnes,kg CO2e,Plastics: PVC (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6950,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),Closed-loop,tonnes,tonnes,kg CO2e,Plastics: PVC (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6951,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),Combustion,tonnes,tonnes,kg CO2e,Plastics: PVC (incl. forming),21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6952,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),Landfill,tonnes,tonnes,kg CO2e,Plastics: PVC (incl. forming),8.9,2021-01-01 00:00:00,2021-12-31 23:59:59
6953,Scope3,Waste disposal,Paper,Paper and board: board,Open-loop,tonnes,tonnes,kg CO2e,Paper and board: board,,2021-01-01 00:00:00,2021-12-31 23:59:59
6954,Scope3,Waste disposal,Paper,Paper and board: board,Closed-loop,tonnes,tonnes,kg CO2e,Paper and board: board,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6955,Scope3,Waste disposal,Paper,Paper and board: board,Combustion,tonnes,tonnes,kg CO2e,Paper and board: board,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6956,Scope3,Waste disposal,Paper,Paper and board: board,Composting,tonnes,tonnes,kg CO2e,Paper and board: board,9,2021-01-01 00:00:00,2021-12-31 23:59:59
6957,Scope3,Waste disposal,Paper,Paper and board: board,Landfill,tonnes,tonnes,kg CO2e,Paper and board: board,1041.8,2021-01-01 00:00:00,2021-12-31 23:59:59
6958,Scope3,Waste disposal,Paper,Paper and board: mixed,Open-loop,tonnes,tonnes,kg CO2e,Paper and board: mixed,,2021-01-01 00:00:00,2021-12-31 23:59:59
6959,Scope3,Waste disposal,Paper,Paper and board: mixed,Closed-loop,tonnes,tonnes,kg CO2e,Paper and board: mixed,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6960,Scope3,Waste disposal,Paper,Paper and board: mixed,Combustion,tonnes,tonnes,kg CO2e,Paper and board: mixed,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6961,Scope3,Waste disposal,Paper,Paper and board: mixed,Composting,tonnes,tonnes,kg CO2e,Paper and board: mixed,9,2021-01-01 00:00:00,2021-12-31 23:59:59
6962,Scope3,Waste disposal,Paper,Paper and board: mixed,Landfill,tonnes,tonnes,kg CO2e,Paper and board: mixed,1041.8,2021-01-01 00:00:00,2021-12-31 23:59:59
6963,Scope3,Waste disposal,Paper,Paper and board: paper,Open-loop,tonnes,tonnes,kg CO2e,Paper and board: paper,,2021-01-01 00:00:00,2021-12-31 23:59:59
6964,Scope3,Waste disposal,Paper,Paper and board: paper,Closed-loop,tonnes,tonnes,kg CO2e,Paper and board: paper,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6965,Scope3,Waste disposal,Paper,Paper and board: paper,Combustion,tonnes,tonnes,kg CO2e,Paper and board: paper,21.3,2021-01-01 00:00:00,2021-12-31 23:59:59
6966,Scope3,Waste disposal,Paper,Paper and board: paper,Composting,tonnes,tonnes,kg CO2e,Paper and board: paper,9,2021-01-01 00:00:00,2021-12-31 23:59:59
6967,Scope3,Waste disposal,Paper,Paper and board: paper,Landfill,tonnes,tonnes,kg CO2e,Paper and board: paper,1041.8,2021-01-01 00:00:00,2021-12-31 23:59:59
6968,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Diesel (average biofuel blend),,kWh,kWh,kg CO2,Diesel (average biofuel blend) kWh,0.01514,2021-01-01 00:00:00,2021-12-31 23:59:59
6969,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Diesel (average biofuel blend),,litres,litres,kg CO2,Diesel (average biofuel blend) litres,0.15117,2021-01-01 00:00:00,2021-12-31 23:59:59
6970,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Diesel (average biofuel blend),,tonnes,tonnes,kg CO2,Diesel (average biofuel blend) tonnes,178.66,2021-01-01 00:00:00,2021-12-31 23:59:59
6971,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Petrol (average biofuel blend),,kWh,kWh,kg CO2,Petrol (average biofuel blend) kWh,0.0075,2021-01-01 00:00:00,2021-12-31 23:59:59
6972,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Petrol (average biofuel blend),,litres,litres,kg CO2,Petrol (average biofuel blend) litres,0.06793,2021-01-01 00:00:00,2021-12-31 23:59:59
6973,OutsideofScopes,Outside of scopes,Forecourt fuels containing biofuel,Petrol (average biofuel blend),,tonnes,tonnes,kg CO2,Petrol (average biofuel blend) tonnes,91.28,2021-01-01 00:00:00,2021-12-31 23:59:59
6974,OutsideofScopes,Outside of scopes,Biofuel,Bioethanol,,GJ,GJ,kg CO2,Bioethanol GJ,71.6,2021-01-01 00:00:00,2021-12-31 23:59:59
6975,OutsideofScopes,Outside of scopes,Biofuel,Bioethanol,,kg,kg,kg CO2,Bioethanol kg,1.92,2021-01-01 00:00:00,2021-12-31 23:59:59
6976,OutsideofScopes,Outside of scopes,Biofuel,Bioethanol,,litres,litres,kg CO2,Bioethanol litres,1.52,2021-01-01 00:00:00,2021-12-31 23:59:59
6977,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME,,GJ,GJ,kg CO2,Biodiesel ME GJ,71.32,2021-01-01 00:00:00,2021-12-31 23:59:59
6978,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME,,kg,kg,kg CO2,Biodiesel ME kg,2.65,2021-01-01 00:00:00,2021-12-31 23:59:59
6979,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME,,litres,litres,kg CO2,Biodiesel ME litres,2.36,2021-01-01 00:00:00,2021-12-31 23:59:59
6980,OutsideofScopes,Outside of scopes,Biofuel,Biomethane,,GJ,GJ,kg CO2,Biomethane GJ,55.28,2021-01-01 00:00:00,2021-12-31 23:59:59
6981,OutsideofScopes,Outside of scopes,Biofuel,Biomethane,,kg,kg,kg CO2,Biomethane kg,2.71,2021-01-01 00:00:00,2021-12-31 23:59:59
6982,OutsideofScopes,Outside of scopes,Biofuel,Biomethane,,litres,litres,kg CO2,Biomethane litres,,2021-01-01 00:00:00,2021-12-31 23:59:59
6983,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from used cooking oil),,GJ,GJ,kg CO2,Biodiesel ME (from used cooking oil) GJ,71.32,2021-01-01 00:00:00,2021-12-31 23:59:59
6984,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from used cooking oil),,kg,kg,kg CO2,Biodiesel ME (from used cooking oil) kg,2.65,2021-01-01 00:00:00,2021-12-31 23:59:59
6985,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from used cooking oil),,litres,litres,kg CO2,Biodiesel ME (from used cooking oil) litres,2.36,2021-01-01 00:00:00,2021-12-31 23:59:59
6986,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from tallow),,GJ,GJ,kg CO2,Biodiesel ME (from tallow) GJ,71.32,2021-01-01 00:00:00,2021-12-31 23:59:59
6987,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from tallow),,kg,kg,kg CO2,Biodiesel ME (from tallow) kg,2.65,2021-01-01 00:00:00,2021-12-31 23:59:59
6988,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel ME (from tallow),,litres,litres,kg CO2,Biodiesel ME (from tallow) litres,2.36,2021-01-01 00:00:00,2021-12-31 23:59:59
6989,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel HVO,,GJ,GJ,kg CO2,Biodiesel HVO GJ,70.83,2021-01-01 00:00:00,2021-12-31 23:59:59
6990,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel HVO,,kg,kg,kg CO2,Biodiesel HVO kg,3.12,2021-01-01 00:00:00,2021-12-31 23:59:59
6991,OutsideofScopes,Outside of scopes,Biofuel,Biodiesel HVO,,litres,litres,kg CO2,Biodiesel HVO litres,2.43,2021-01-01 00:00:00,2021-12-31 23:59:59
6992,OutsideofScopes,Outside of scopes,Biofuel,Biopropane,,GJ,GJ,kg CO2,Biopropane GJ,64.51,2021-01-01 00:00:00,2021-12-31 23:59:59
6993,OutsideofScopes,Outside of scopes,Biofuel,Biopropane,,kg,kg,kg CO2,Biopropane kg,2.99,2021-01-01 00:00:00,2021-12-31 23:59:59
6994,OutsideofScopes,Outside of scopes,Biofuel,Biopropane,,litres,litres,kg CO2,Biopropane litres,1.54,2021-01-01 00:00:00,2021-12-31 23:59:59
6995,OutsideofScopes,Outside of scopes,Biofuel,Bio Petrol,,GJ,GJ,kg CO2,Bio Petrol GJ,70.21,2021-01-01 00:00:00,2021-12-31 23:59:59
6996,OutsideofScopes,Outside of scopes,Biofuel,Bio Petrol,,kg,kg,kg CO2,Bio Petrol kg,3.14,2021-01-01 00:00:00,2021-12-31 23:59:59
6997,OutsideofScopes,Outside of scopes,Biofuel,Bio Petrol,,litres,litres,kg CO2,Bio Petrol litres,2.33,2021-01-01 00:00:00,2021-12-31 23:59:59
6998,OutsideofScopes,Outside of scopes,Biofuel,Renewable petrol,,GJ,GJ,kg CO2,Renewable petrol GJ,71.49,2021-01-01 00:00:00,2021-12-31 23:59:59
6999,OutsideofScopes,Outside of scopes,Biofuel,Renewable petrol,,kg,kg,kg CO2,Renewable petrol kg,1.98,2021-01-01 00:00:00,2021-12-31 23:59:59
7000,OutsideofScopes,Outside of scopes,Biofuel,Renewable petrol,,litres,litres,kg CO2,Renewable petrol litres,1.71,2021-01-01 00:00:00,2021-12-31 23:59:59
7001,OutsideofScopes,Outside of scopes,Biomass,Wood logs,,kWh,kWh,kg CO2,Wood logs kWh,0.35149,2021-01-01 00:00:00,2021-12-31 23:59:59
7002,OutsideofScopes,Outside of scopes,Biomass,Wood logs,,tonnes,tonnes,kg CO2,Wood logs tonnes,1436.23,2021-01-01 00:00:00,2021-12-31 23:59:59
7003,OutsideofScopes,Outside of scopes,Biomass,Wood chips,,kWh,kWh,kg CO2,Wood chips kWh,0.35357,2021-01-01 00:00:00,2021-12-31 23:59:59
7004,OutsideofScopes,Outside of scopes,Biomass,Wood chips,,tonnes,tonnes,kg CO2,Wood chips tonnes,1335.71,2021-01-01 00:00:00,2021-12-31 23:59:59
7005,OutsideofScopes,Outside of scopes,Biomass,Wood pellets,,kWh,kWh,kg CO2,Wood pellets kWh,0.34941,2021-01-01 00:00:00,2021-12-31 23:59:59
7006,OutsideofScopes,Outside of scopes,Biomass,Wood pellets,,tonnes,tonnes,kg CO2,Wood pellets tonnes,1677.18,2021-01-01 00:00:00,2021-12-31 23:59:59
7007,OutsideofScopes,Outside of scopes,Biomass,Grass/straw,,kWh,kWh,kg CO2,Grass/straw kWh,0.34593,2021-01-01 00:00:00,2021-12-31 23:59:59
7008,OutsideofScopes,Outside of scopes,Biomass,Grass/straw,,tonnes,tonnes,kg CO2,Grass/straw tonnes,1294.17,2021-01-01 00:00:00,2021-12-31 23:59:59
7009,OutsideofScopes,Outside of scopes,Biogas,Biogas,,kWh,kWh,kg CO2,Biogas kWh,0.19902,2021-01-01 00:00:00,2021-12-31 23:59:59
7010,OutsideofScopes,Outside of scopes,Biogas,Biogas,,tonnes,tonnes,kg CO2,Biogas tonnes,1105.6695,2021-01-01 00:00:00,2021-12-31 23:59:59
7011,OutsideofScopes,Outside of scopes,Biogas,Landfill gas,,kWh,kWh,kg CO2,Landfill gas kWh,0.19902,2021-01-01 00:00:00,2021-12-31 23:59:59
7012,OutsideofScopes,Outside of scopes,Biogas,Landfill gas,,tonnes,tonnes,kg CO2,Landfill gas tonnes,679.98674,2021-01-01 00:00:00,2021-12-31 23:59:59
7013,OutsideofScopes,Outside of scopes,Electricity generated,Electricity: UK,,kWh,kWh,kg CO2,Electricity: UK kWh,0.10687,2021-01-01 00:00:00,2021-12-31 23:59:59
7014,Scope3,Hotel stay,Hotel stay,UK,,Room per night,Room per night,kg CO2e,UK Room per night,13.9,2021-01-01 00:00:00,2021-12-31 23:59:59
7015,Scope3,Hotel stay,Hotel stay,UK (London),,Room per night,Room per night,kg CO2e,UK (London) Room per night,13.8,2021-01-01 00:00:00,2021-12-31 23:59:59
7016,Scope3,Hotel stay,Hotel stay,Argentina,,Room per night,Room per night,kg CO2e,Argentina Room per night,56,2021-01-01 00:00:00,2021-12-31 23:59:59
7017,Scope3,Hotel stay,Hotel stay,Australia,,Room per night,Room per night,kg CO2e,Australia Room per night,42.6,2021-01-01 00:00:00,2021-12-31 23:59:59
7018,Scope3,Hotel stay,Hotel stay,Austria,,Room per night,Room per night,kg CO2e,Austria Room per night,13.9,2021-01-01 00:00:00,2021-12-31 23:59:59
7019,Scope3,Hotel stay,Hotel stay,Belgium,,Room per night,Room per night,kg CO2e,Belgium Room per night,10.9,2021-01-01 00:00:00,2021-12-31 23:59:59
7020,Scope3,Hotel stay,Hotel stay,Brazil,,Room per night,Room per night,kg CO2e,Brazil Room per night,12.3,2021-01-01 00:00:00,2021-12-31 23:59:59
7021,Scope3,Hotel stay,Hotel stay,Canada,,Room per night,Room per night,kg CO2e,Canada Room per night,16.1,2021-01-01 00:00:00,2021-12-31 23:59:59
7022,Scope3,Hotel stay,Hotel stay,Chile,,Room per night,Room per night,kg CO2e,Chile Room per night,30.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7023,Scope3,Hotel stay,Hotel stay,China,,Room per night,Room per night,kg CO2e,China Room per night,62.9,2021-01-01 00:00:00,2021-12-31 23:59:59
7024,Scope3,Hotel stay,Hotel stay,Colombia,,Room per night,Room per night,kg CO2e,Colombia Room per night,13.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7025,Scope3,Hotel stay,Hotel stay,Costa Rica,,Room per night,Room per night,kg CO2e,Costa Rica Room per night,7.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7026,Scope3,Hotel stay,Hotel stay,Czech Republic,,Room per night,Room per night,kg CO2e,Czech Republic Room per night,36.2,2021-01-01 00:00:00,2021-12-31 23:59:59
7027,Scope3,Hotel stay,Hotel stay,Egypt,,Room per night,Room per night,kg CO2e,Egypt Room per night,56.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7028,Scope3,Hotel stay,Hotel stay,Fiji,,Room per night,Room per night,kg CO2e,Fiji Room per night,47.8,2021-01-01 00:00:00,2021-12-31 23:59:59
7029,Scope3,Hotel stay,Hotel stay,France,,Room per night,Room per night,kg CO2e,France Room per night,6.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7030,Scope3,Hotel stay,Hotel stay,Germany,,Room per night,Room per night,kg CO2e,Germany Room per night,17,2021-01-01 00:00:00,2021-12-31 23:59:59
7031,Scope3,Hotel stay,Hotel stay,Greece,,Room per night,Room per night,kg CO2e,Greece Room per night,43,2021-01-01 00:00:00,2021-12-31 23:59:59
7032,Scope3,Hotel stay,Hotel stay,"Hong Kong, China",,Room per night,Room per night,kg CO2e,"Hong Kong, China Room per night",65.9,2021-01-01 00:00:00,2021-12-31 23:59:59
7033,Scope3,Hotel stay,Hotel stay,India,,Room per night,Room per night,kg CO2e,India Room per night,75.5,2021-01-01 00:00:00,2021-12-31 23:59:59
7034,Scope3,Hotel stay,Hotel stay,Indonesia,,Room per night,Room per night,kg CO2e,Indonesia Room per night,89.1,2021-01-01 00:00:00,2021-12-31 23:59:59
7035,Scope3,Hotel stay,Hotel stay,Ireland,,Room per night,Room per night,kg CO2e,Ireland Room per night,25,2021-01-01 00:00:00,2021-12-31 23:59:59
7036,Scope3,Hotel stay,Hotel stay,Israel,,Room per night,Room per night,kg CO2e,Israel Room per night,54,2021-01-01 00:00:00,2021-12-31 23:59:59
7037,Scope3,Hotel stay,Hotel stay,Italy,,Room per night,Room per night,kg CO2e,Italy Room per night,20.2,2021-01-01 00:00:00,2021-12-31 23:59:59
7038,Scope3,Hotel stay,Hotel stay,Japan,,Room per night,Room per night,kg CO2e,Japan Room per night,60.6,2021-01-01 00:00:00,2021-12-31 23:59:59
7039,Scope3,Hotel stay,Hotel stay,Jordan,,Room per night,Room per night,kg CO2e,Jordan Room per night,62.4,2021-01-01 00:00:00,2021-12-31 23:59:59
7040,Scope3,Hotel stay,Hotel stay,Korea,,Room per night,Room per night,kg CO2e,Korea Room per night,61.2,2021-01-01 00:00:00,2021-12-31 23:59:59
7041,Scope3,Hotel stay,Hotel stay,"Macau, China",,Room per night,Room per night,kg CO2e,"Macau, China Room per night",75.6,2021-01-01 00:00:00,2021-12-31 23:59:59
7042,Scope3,Hotel stay,Hotel stay,Malaysia,,Room per night,Room per night,kg CO2e,Malaysia Room per night,83,2021-01-01 00:00:00,2021-12-31 23:59:59
7043,Scope3,Hotel stay,Hotel stay,Mexico,,Room per night,Room per night,kg CO2e,Mexico Room per night,25.9,2021-01-01 00:00:00,2021-12-31 23:59:59
